pricing_plan_id,app_url,feature
0,https://apps.shopify.com/hide-paypal-and-other-payment-option,Hide payment option as per customer tag
0,https://apps.shopify.com/hide-paypal-and-other-payment-option,Hide for all customer
0,https://apps.shopify.com/hide-paypal-and-other-payment-option,"Hide all other payment options(PayPal, Google Pay, Amazon Pay)"
1,https://apps.shopify.com/quick-pick,Unlimited pick lists
1,https://apps.shopify.com/quick-pick,Unlimited picked items
1,https://apps.shopify.com/quick-pick,Unlimited picked orders
2,https://apps.shopify.com/printout-designer,Process up to 50 orders/month
2,https://apps.shopify.com/printout-designer,Process up to 50 products/month
3,https://apps.shopify.com/printout-designer,Process up to 300 orders/month
3,https://apps.shopify.com/printout-designer,Process up to 300 products/month
3,https://apps.shopify.com/printout-designer,Batch fulfil
3,https://apps.shopify.com/printout-designer,Automated emails & printing
3,https://apps.shopify.com/printout-designer,Google Cloud Print integration
4,https://apps.shopify.com/printout-designer,Process up to 1000 orders/month
4,https://apps.shopify.com/printout-designer,Process up to 1000 products/month
4,https://apps.shopify.com/printout-designer,Batch fulfil
4,https://apps.shopify.com/printout-designer,Automated emails & printing
4,https://apps.shopify.com/printout-designer,Google Cloud Print integration
5,https://apps.shopify.com/printout-designer,Unlimited orders/month
5,https://apps.shopify.com/printout-designer,Unlimited products/month
5,https://apps.shopify.com/printout-designer,Batch fulfil
5,https://apps.shopify.com/printout-designer,Automated emails & printing
5,https://apps.shopify.com/printout-designer,Google Cloud Print integration
6,https://apps.shopify.com/cartsguru,Unlimited Emails
6,https://apps.shopify.com/cartsguru,SMS (1000 Included)
6,https://apps.shopify.com/cartsguru,Unlimited Facebook Messenger & Facebook ads
6,https://apps.shopify.com/cartsguru,Unlimited Websites
6,https://apps.shopify.com/cartsguru,Open or click sales attribution
8,https://apps.shopify.com/flits,1000 Customers
8,https://apps.shopify.com/flits,Classic Customer Account page
8,https://apps.shopify.com/flits,Reorder
8,https://apps.shopify.com/flits,Recently Viewed Products
8,https://apps.shopify.com/flits,Add extra page
8,https://apps.shopify.com/flits,Multilanguage
9,https://apps.shopify.com/flits,5000 Customers
9,https://apps.shopify.com/flits,Classic Customer Account page
9,https://apps.shopify.com/flits,Reorder
9,https://apps.shopify.com/flits,Recently Viewed Products
9,https://apps.shopify.com/flits,Add extra page
9,https://apps.shopify.com/flits,Multilanguage
10,https://apps.shopify.com/flits,25000 Customers
10,https://apps.shopify.com/flits,Classic Customer Account page
10,https://apps.shopify.com/flits,Reorder
10,https://apps.shopify.com/flits,Recently Viewed Products
10,https://apps.shopify.com/flits,Add extra page
10,https://apps.shopify.com/flits,Multilanguage
10,https://apps.shopify.com/flits,Custom Layout
11,https://apps.shopify.com/flits,"50,000-2,50,000 customers"
11,https://apps.shopify.com/flits,Classic Customer Account page
11,https://apps.shopify.com/flits,Reorder
11,https://apps.shopify.com/flits,Recently Viewed Products
11,https://apps.shopify.com/flits,Add extra page
11,https://apps.shopify.com/flits,Multilanguage
11,https://apps.shopify.com/flits,Custom Layout
11,https://apps.shopify.com/flits,Custom API
12,https://apps.shopify.com/dropwow,"Fast shipping 4-12 days from US, 7-14 day from China"
12,https://apps.shopify.com/dropwow,400K profitable dropshipping products
12,https://apps.shopify.com/dropwow,100% auto order fulfillment
12,https://apps.shopify.com/dropwow,24/7 online support
13,https://apps.shopify.com/google-express-integration,Near Real-Time Unlimited Order Syncing
13,https://apps.shopify.com/google-express-integration,24/7 Support
14,https://apps.shopify.com/google-express-integration,"Upload up to 50,000 SKUs"
14,https://apps.shopify.com/google-express-integration,Real-Time Product Syncing
14,https://apps.shopify.com/google-express-integration,Near Real-Time Unlimited Order Syncing
14,https://apps.shopify.com/google-express-integration,24/7 Support
15,https://apps.shopify.com/google-express-integration,"Upload up to 1,00,000 SKUs"
15,https://apps.shopify.com/google-express-integration,Real-Time Product Syncing
15,https://apps.shopify.com/google-express-integration,Near Real-Time Unlimited Order Syncing
15,https://apps.shopify.com/google-express-integration,24/7 Support
16,https://apps.shopify.com/google-express-integration,"Upload 1,50,000 SKUs"
16,https://apps.shopify.com/google-express-integration,Real-Time Product Syncing
16,https://apps.shopify.com/google-express-integration,Near Real-Time Unlimited Order Syncing
16,https://apps.shopify.com/google-express-integration,24/7 Support
17,https://apps.shopify.com/carecart-pro,Cart Abandonment Email Best Practices
17,https://apps.shopify.com/carecart-pro,5000 Email
17,https://apps.shopify.com/carecart-pro,Fully functional Email Designer
17,https://apps.shopify.com/carecart-pro,Cart Reminder
18,https://apps.shopify.com/carecart-pro,"Upto 20,000 automated emails"
18,https://apps.shopify.com/carecart-pro,"Upto 20,000 Push Notification"
18,https://apps.shopify.com/carecart-pro,"Upto 20,000 Messenger Campaign Messages"
18,https://apps.shopify.com/carecart-pro,Fully functional Email Designer
18,https://apps.shopify.com/carecart-pro,Cart Reminder
19,https://apps.shopify.com/carecart-pro,Dashboard with rich analytics
19,https://apps.shopify.com/carecart-pro,"Upto 50,000 automated emails"
19,https://apps.shopify.com/carecart-pro,"Upto 50,000 Push Notification"
19,https://apps.shopify.com/carecart-pro,"Upto 50,000 Messenger Campaign Messages"
19,https://apps.shopify.com/carecart-pro,Cart Reminder
20,https://apps.shopify.com/awesome-store-locator,One location
21,https://apps.shopify.com/awesome-store-locator,50 locations
22,https://apps.shopify.com/awesome-store-locator,500 locations
23,https://apps.shopify.com/awesome-store-locator,1000 locations
27,https://apps.shopify.com/orderlyprint,"Unlimited everything! Print, fulfill and export as much as you need, with no extra charges or order limits."
28,https://apps.shopify.com/wherever-chat,1. In-browser audio chat and video chat.
28,https://apps.shopify.com/wherever-chat,2. Multi-session chats.
28,https://apps.shopify.com/wherever-chat,"3. Click-to-Chat-link for your facebook, yellowpage, email signature, etc."
29,https://apps.shopify.com/instashop,• Unlimited Product Pins
29,https://apps.shopify.com/instashop,"• Unlimited Instagram accounts, #tags"
29,https://apps.shopify.com/instashop,• NO watermarks
29,https://apps.shopify.com/instashop,"• Slider, Grid layout"
29,https://apps.shopify.com/instashop,• Email support
29,https://apps.shopify.com/instashop,• Free Embedding
30,https://apps.shopify.com/instashop,"All above, plus:"
30,https://apps.shopify.com/instashop,• Collage layout
30,https://apps.shopify.com/instashop,• Advanced gallery options
30,https://apps.shopify.com/instashop,• Display product prices
30,https://apps.shopify.com/instashop,• Auto Visible
30,https://apps.shopify.com/instashop,• Unlimited displayed pictures
31,https://apps.shopify.com/poln,20% of ad spend. Ideal for spends up to $500 a month.
32,https://apps.shopify.com/poln,"4% of ad spend. Ideal for spends from $500 to $2,000 a month."
33,https://apps.shopify.com/poln,"3% of ad spend. Ideal for spends from $2,000 to $5,000 a month."
34,https://apps.shopify.com/poln,"0% of ad spend. Ideal for spends from $5,000+ a month"
38,https://apps.shopify.com/putler,200 orders /month
38,https://apps.shopify.com/putler,1 integration
38,https://apps.shopify.com/putler,2 years historical data
38,https://apps.shopify.com/putler,Access to all dashboards
38,https://apps.shopify.com/putler,All common features of Putler
39,https://apps.shopify.com/putler,"2,000 orders/month"
39,https://apps.shopify.com/putler,7 integrations
39,https://apps.shopify.com/putler,5 years historical data
39,https://apps.shopify.com/putler,RFM segmentation
39,https://apps.shopify.com/putler,Personalized growth insights
39,https://apps.shopify.com/putler,Everything in the 'Starter Plan'
40,https://apps.shopify.com/putler,"5,000 orders /month"
40,https://apps.shopify.com/putler,20 integrations
40,https://apps.shopify.com/putler,7 years historical data
40,https://apps.shopify.com/putler,Dedicated account manager
40,https://apps.shopify.com/putler,Everything in “Growth” plan
41,https://apps.shopify.com/pre-order-pro,All features are included
45,https://apps.shopify.com/size-charts-by-relentless,One size chart
45,https://apps.shopify.com/size-charts-by-relentless,Can be displayed on unlimited products
46,https://apps.shopify.com/size-charts-by-relentless,Unlimited size charts
46,https://apps.shopify.com/size-charts-by-relentless,Can be displayed on unlimited products
49,https://apps.shopify.com/product-reviews-addon,Up to 50 orders/month
49,https://apps.shopify.com/product-reviews-addon,History Orders Import
49,https://apps.shopify.com/product-reviews-addon,Social Share
49,https://apps.shopify.com/product-reviews-addon,Reviews Commenting
49,https://apps.shopify.com/product-reviews-addon,Rich snippet
49,https://apps.shopify.com/product-reviews-addon,Display Reviews Widgets
49,https://apps.shopify.com/product-reviews-addon,Facebook Reviews Tab
49,https://apps.shopify.com/product-reviews-addon,More!
50,https://apps.shopify.com/product-reviews-addon,Up to 200 orders/month
50,https://apps.shopify.com/product-reviews-addon,Incentive Coupons
50,https://apps.shopify.com/product-reviews-addon,Checkout Reviews
50,https://apps.shopify.com/product-reviews-addon,Advanced Email Customizations (full HTML edit)
50,https://apps.shopify.com/product-reviews-addon,Email Sequence
50,https://apps.shopify.com/product-reviews-addon,Multiple Display Widgets
51,https://apps.shopify.com/product-reviews-addon,Up to 500 orders/month
51,https://apps.shopify.com/product-reviews-addon,+ All features in Basic
51,https://apps.shopify.com/product-reviews-addon,Photo Reviews
51,https://apps.shopify.com/product-reviews-addon,Upsell Products
51,https://apps.shopify.com/product-reviews-addon,Social Push
51,https://apps.shopify.com/product-reviews-addon,Manual Review Request
51,https://apps.shopify.com/product-reviews-addon,Custom Forms
51,https://apps.shopify.com/product-reviews-addon,Product Rich Snippets
52,https://apps.shopify.com/product-reviews-addon,"Up to 1,500 orders/month"
52,https://apps.shopify.com/product-reviews-addon,+ All features in Premium
52,https://apps.shopify.com/product-reviews-addon,Community Q&A
52,https://apps.shopify.com/product-reviews-addon,Photo Reviews
52,https://apps.shopify.com/product-reviews-addon,A.I. Sentiment Analysis
52,https://apps.shopify.com/product-reviews-addon,Collections rich snippet
53,https://apps.shopify.com/powr-twitter-feed,No POWr Logo
53,https://apps.shopify.com/powr-twitter-feed,12 Hour Content Updates
53,https://apps.shopify.com/powr-twitter-feed,5 Accounts/Hashtags per Feed
53,https://apps.shopify.com/powr-twitter-feed,Display Images
53,https://apps.shopify.com/powr-twitter-feed,Select Number of Tweets
53,https://apps.shopify.com/powr-twitter-feed,Hide Retweets
54,https://apps.shopify.com/powr-twitter-feed,No POWr Logo
54,https://apps.shopify.com/powr-twitter-feed,1 Hour Content Updates
54,https://apps.shopify.com/powr-twitter-feed,10 Accounts/Hashtags per Feed
54,https://apps.shopify.com/powr-twitter-feed,Display Images
54,https://apps.shopify.com/powr-twitter-feed,Select Number of Tweets
54,https://apps.shopify.com/powr-twitter-feed,Hide Retweets
54,https://apps.shopify.com/powr-twitter-feed,Custom CSS+JS
55,https://apps.shopify.com/powr-twitter-feed,As Pro +
55,https://apps.shopify.com/powr-twitter-feed,20 min Content Updates
55,https://apps.shopify.com/powr-twitter-feed,FREE Business Upgrade for
56,https://apps.shopify.com/powr-twitter-feed,24 Hour Content Updates
56,https://apps.shopify.com/powr-twitter-feed,Add 1 Account/Hashtag per Feed.
57,https://apps.shopify.com/cleverppc,Get your ads created & uploaded on Google by a Premier Google Partner
58,https://apps.shopify.com/cleverppc,Receive a personal account manager to contact for support & goal setting
59,https://apps.shopify.com/cleverppc,Have access to full customization & flexibility within your account
60,https://apps.shopify.com/advanced-motivation-bar,* Basic features with no charge for 7 days
61,https://apps.shopify.com/advanced-motivation-bar,Unlimited active goals
61,https://apps.shopify.com/advanced-motivation-bar,Goals reachable by amount and quantity
61,https://apps.shopify.com/advanced-motivation-bar,Upload a custom background for a bar
61,https://apps.shopify.com/advanced-motivation-bar,Fully customizable style
61,https://apps.shopify.com/advanced-motivation-bar,Clickable bar/goal
62,https://apps.shopify.com/advanced-motivation-bar,All Basic plan features included
62,https://apps.shopify.com/advanced-motivation-bar,Geo-targeting
62,https://apps.shopify.com/advanced-motivation-bar,Scheduling
62,https://apps.shopify.com/advanced-motivation-bar,Offer free product
66,https://apps.shopify.com/google-shopping-feed,For those stores which are having only 5 products in their Online Store.
67,https://apps.shopify.com/google-shopping-feed,For those stores which are having 6 to 50 products in their Online Store.
68,https://apps.shopify.com/google-shopping-feed,For those stores which are having 51 to 500 products in their Online Store.
69,https://apps.shopify.com/google-shopping-feed,For those stores which are having 501 to 1000 products in their Online Store.
72,https://apps.shopify.com/marsello,Basic Loyalty Program
72,https://apps.shopify.com/marsello,Referral Program
72,https://apps.shopify.com/marsello,Customer Analytics
72,https://apps.shopify.com/marsello,Unlimited Customers
73,https://apps.shopify.com/marsello,14-Day Free Trial
73,https://apps.shopify.com/marsello,Up to 1000 customers
73,https://apps.shopify.com/marsello,All features included
73,https://apps.shopify.com/marsello,Customization
73,https://apps.shopify.com/marsello,Advanced Loyalty Program
73,https://apps.shopify.com/marsello,Automated Email Flows
73,https://apps.shopify.com/marsello,Unlimited sending
76,https://apps.shopify.com/zipifypages,Reporting Dashboard
76,https://apps.shopify.com/zipifypages,Proven Templates
76,https://apps.shopify.com/zipifypages,Unlimited Pages
76,https://apps.shopify.com/zipifypages,Chat & Email Support
76,https://apps.shopify.com/zipifypages,Scarcity Timers
76,https://apps.shopify.com/zipifypages,Light Boxes
76,https://apps.shopify.com/zipifypages,Mobile Optimized
76,https://apps.shopify.com/zipifypages,Home Page
76,https://apps.shopify.com/zipifypages,And More!
77,https://apps.shopify.com/zipifypages,"Everything in basic, plus:"
77,https://apps.shopify.com/zipifypages,Split Testing
77,https://apps.shopify.com/zipifypages,Shopify Blog Integration
77,https://apps.shopify.com/zipifypages,Booster Pages
78,https://apps.shopify.com/unfurls-meta-tags-manager,up to 10 Pages
79,https://apps.shopify.com/unfurls-meta-tags-manager,11-49 Pages
80,https://apps.shopify.com/unfurls-meta-tags-manager,50+ pages
81,https://apps.shopify.com/shipping-bar-master,Create only one bar
81,https://apps.shopify.com/shipping-bar-master,1000 display times of bar
81,https://apps.shopify.com/shipping-bar-master,Set up the social buttons
81,https://apps.shopify.com/shipping-bar-master,Device and page target
81,https://apps.shopify.com/shipping-bar-master,Schedule active time
82,https://apps.shopify.com/shipping-bar-master,Unlimited shipping bars
82,https://apps.shopify.com/shipping-bar-master,Unlimited display times of bars
82,https://apps.shopify.com/shipping-bar-master,Including all features of the free plan
82,https://apps.shopify.com/shipping-bar-master,Request the bar position
83,https://apps.shopify.com/snappy-search,Unlimited Searches
83,https://apps.shopify.com/snappy-search,Unlimited Products / Collections / Pages / Blogs
83,https://apps.shopify.com/snappy-search,Responsive Design
83,https://apps.shopify.com/snappy-search,Search Stats
83,https://apps.shopify.com/snappy-search,Free of advertising
83,https://apps.shopify.com/snappy-search,Professional support
84,https://apps.shopify.com/stream,Up To 2 Streams
84,https://apps.shopify.com/stream,24H (Daily) Refresh Rate
84,https://apps.shopify.com/stream,18 Posts
85,https://apps.shopify.com/stream,Up To 10 Streams
85,https://apps.shopify.com/stream,15 Minutes Refresh Rate
85,https://apps.shopify.com/stream,200 Posts
85,https://apps.shopify.com/stream,No 'Powered By'
85,https://apps.shopify.com/stream,Hashtags Support
85,https://apps.shopify.com/stream,SEO
86,https://apps.shopify.com/stream,Unlimited # of Streams
86,https://apps.shopify.com/stream,Near  Real-Time Refresh Rate
86,https://apps.shopify.com/stream,500 Posts
86,https://apps.shopify.com/stream,No 'Powered By'
86,https://apps.shopify.com/stream,Hashtags Support
86,https://apps.shopify.com/stream,SEO
87,https://apps.shopify.com/power-bi-connector,Up to 100 orders/month
88,https://apps.shopify.com/power-bi-connector,Up to 500 orders/month
89,https://apps.shopify.com/power-bi-connector,Unlimited orders/month
91,https://apps.shopify.com/mps-notify-me,Up to 100 Products
91,https://apps.shopify.com/mps-notify-me,Global Inventory Warning Level
91,https://apps.shopify.com/mps-notify-me,Email Notification Frequency
91,https://apps.shopify.com/mps-notify-me,Export Low Stock Products CSV
92,https://apps.shopify.com/mps-notify-me,Up to 300 Products
92,https://apps.shopify.com/mps-notify-me,All Free Features
92,https://apps.shopify.com/mps-notify-me,Web Push Notification
92,https://apps.shopify.com/mps-notify-me,Additional and Specific Products Alerts
93,https://apps.shopify.com/mps-notify-me,Up to 500 Products
93,https://apps.shopify.com/mps-notify-me,All Extra Small Features
93,https://apps.shopify.com/mps-notify-me,Add Multiple Email Addresses for Alerts
93,https://apps.shopify.com/mps-notify-me,Add Multiple Inventory Warning Levels
93,https://apps.shopify.com/mps-notify-me,Change Inventory
94,https://apps.shopify.com/mps-notify-me,Up to 1000 Products
94,https://apps.shopify.com/mps-notify-me,All Small Features
94,https://apps.shopify.com/mps-notify-me,Instant Alerts
94,https://apps.shopify.com/mps-notify-me,Inventory Auto Restock
94,https://apps.shopify.com/mps-notify-me,Priority Support
95,https://apps.shopify.com/charge-rabbit,5% transaction fee on subscription payments
96,https://apps.shopify.com/charge-rabbit,3% transaction fee on subscription payments
97,https://apps.shopify.com/charge-rabbit,1% transaction fee on subscription payments
98,https://apps.shopify.com/hypervisual,Up to 12 active pages plus unlimited blog posts
99,https://apps.shopify.com/hypervisual,13 to 36 active pages plus unlimited blog posts
100,https://apps.shopify.com/hypervisual,"Unlimited pages, unlimited blog posts"
101,https://apps.shopify.com/conversio,Email Receipts
101,https://apps.shopify.com/conversio,Abandoned Cart Emails
101,https://apps.shopify.com/conversio,Follow-Up Emails
101,https://apps.shopify.com/conversio,Newsletter Emails
101,https://apps.shopify.com/conversio,Product Reviews
101,https://apps.shopify.com/conversio,Customer Feedback
108,https://apps.shopify.com/post-it-notes-by-widgetic,Free forever.
108,https://apps.shopify.com/post-it-notes-by-widgetic,Explore the app and its benefits before upgrading.
109,https://apps.shopify.com/post-it-notes-by-widgetic,Remove branding.
109,https://apps.shopify.com/post-it-notes-by-widgetic,Change pin type.
109,https://apps.shopify.com/post-it-notes-by-widgetic,Adjust paper format.
111,https://apps.shopify.com/delhivery-indian-logistics-service,Any one logistic service
112,https://apps.shopify.com/delhivery-indian-logistics-service,Any two logistic services
113,https://apps.shopify.com/delhivery-indian-logistics-service,All logistic services
114,https://apps.shopify.com/smart-menu,Free to install
114,https://apps.shopify.com/smart-menu,Unlimited menu items
114,https://apps.shopify.com/smart-menu,"Fully customizable (font, color...)"
114,https://apps.shopify.com/smart-menu,Flyout menu
114,https://apps.shopify.com/smart-menu,Mega menu
114,https://apps.shopify.com/smart-menu,Add Products
114,https://apps.shopify.com/smart-menu,Add Images
114,https://apps.shopify.com/smart-menu,Custom HTML
114,https://apps.shopify.com/smart-menu,Real-time preview
115,https://apps.shopify.com/smart-menu,Everything in Free plan
115,https://apps.shopify.com/smart-menu,Free for development store
115,https://apps.shopify.com/smart-menu,Tabs menu
115,https://apps.shopify.com/smart-menu,Contact form
115,https://apps.shopify.com/smart-menu,Google maps
115,https://apps.shopify.com/smart-menu,Add badge
115,https://apps.shopify.com/smart-menu,Extra 6+ skins
115,https://apps.shopify.com/smart-menu,Menu animation
115,https://apps.shopify.com/smart-menu,Remove watermark
117,https://apps.shopify.com/product-discount,All features included
117,https://apps.shopify.com/product-discount,Scheduled Sales
117,https://apps.shopify.com/product-discount,Live Countdown Timers
117,https://apps.shopify.com/product-discount,Sale Icons
117,https://apps.shopify.com/product-discount,Auto-tagging
117,https://apps.shopify.com/product-discount,Bulk apply sales
118,https://apps.shopify.com/traffic-guard,"30,000 visitors management included monthly."
124,https://apps.shopify.com/video-player-by-widgetic,Free forever.
124,https://apps.shopify.com/video-player-by-widgetic,1GB storage + 25MB/file max.
124,https://apps.shopify.com/video-player-by-widgetic,The free account allows one video.
124,https://apps.shopify.com/video-player-by-widgetic,Explore the app and its benefits before upgrading.
125,https://apps.shopify.com/video-player-by-widgetic,Remove branding.
125,https://apps.shopify.com/video-player-by-widgetic,Autostart (muted).
125,https://apps.shopify.com/video-player-by-widgetic,Add unlimited items.
125,https://apps.shopify.com/video-player-by-widgetic,External javascript support.
125,https://apps.shopify.com/video-player-by-widgetic,Support for dynamic content.
125,https://apps.shopify.com/video-player-by-widgetic,10GB storage + 100MB/file.
126,https://apps.shopify.com/back-in-stock,Send 100 email notifications / month
126,https://apps.shopify.com/back-in-stock,Activity reports & data exports
126,https://apps.shopify.com/back-in-stock,"Connect to Mailchimp, Klaviyo & more"
127,https://apps.shopify.com/back-in-stock,Send 500 email notifications / month
127,https://apps.shopify.com/back-in-stock,Activity reports & data exports
127,https://apps.shopify.com/back-in-stock,"Connect to Mailchimp, Klaviyo & more"
127,https://apps.shopify.com/back-in-stock,Connect to Shoelace Retargeting
128,https://apps.shopify.com/back-in-stock,"Send 5,000 email notifications / month"
128,https://apps.shopify.com/back-in-stock,Activity reports & data exports
128,https://apps.shopify.com/back-in-stock,"Connect to Mailchimp, Klaviyo & more"
128,https://apps.shopify.com/back-in-stock,Connect to Shoelace Retargeting
129,https://apps.shopify.com/back-in-stock,"Send 50,000 email notifications / month"
129,https://apps.shopify.com/back-in-stock,Activity reports & data exports
129,https://apps.shopify.com/back-in-stock,"Connect to Mailchimp, Klaviyo & more"
129,https://apps.shopify.com/back-in-stock,Connect to Shoelace Retargeting
131,https://apps.shopify.com/myreviewfy,300 monthly  Email Review Requests
131,https://apps.shopify.com/myreviewfy,Multiple Photo Reviews
131,https://apps.shopify.com/myreviewfy,Social Share
131,https://apps.shopify.com/myreviewfy,3 Different Layouts
131,https://apps.shopify.com/myreviewfy,Multiple Languages
131,https://apps.shopify.com/myreviewfy,Review Email notification
132,https://apps.shopify.com/myreviewfy,500 Aliexpress Reviews Import
132,https://apps.shopify.com/myreviewfy,1000 monthly review request emails
132,https://apps.shopify.com/myreviewfy,All Reviews page
132,https://apps.shopify.com/myreviewfy,SEO
132,https://apps.shopify.com/myreviewfy,Display Rate List
132,https://apps.shopify.com/myreviewfy,CSV File import
132,https://apps.shopify.com/myreviewfy,All Standard Features
133,https://apps.shopify.com/myreviewfy,Unlimited Aliexpress Reviews Import
133,https://apps.shopify.com/myreviewfy,Unlimited monthly review request emails
133,https://apps.shopify.com/myreviewfy,All Standard and premium Features
135,https://apps.shopify.com/social-testimonial-slider,Basic free version. Limited display options.
136,https://apps.shopify.com/social-testimonial-slider,Includes more template and slider options.
140,https://apps.shopify.com/pre-order,Flexible settings for certain products and variants
140,https://apps.shopify.com/pre-order,Customizable design
140,https://apps.shopify.com/pre-order,Pre-Orders tagging
140,https://apps.shopify.com/pre-order,Set up Pre-Orders in bulk
140,https://apps.shopify.com/pre-order,24/7 fast live support
142,https://apps.shopify.com/bench,Monthly expenses below $1k
143,https://apps.shopify.com/bench,Monthly expenses from $1k to $7.5k
144,https://apps.shopify.com/bench,Monthly expenses from $7.5k to $20k
145,https://apps.shopify.com/bench,Monthly expenses from $20k to $60k
146,https://apps.shopify.com/powr-contact-form,25 Form Submissions /mo
146,https://apps.shopify.com/powr-contact-form,6 Form Fields
146,https://apps.shopify.com/powr-contact-form,1 Email Admin
146,https://apps.shopify.com/powr-contact-form,Submissions Dashboard + Export
147,https://apps.shopify.com/powr-contact-form,As Free +
147,https://apps.shopify.com/powr-contact-form,No POWr Logo
147,https://apps.shopify.com/powr-contact-form,100 Submissions
147,https://apps.shopify.com/powr-contact-form,12 Fields
147,https://apps.shopify.com/powr-contact-form,2 Email Admins
147,https://apps.shopify.com/powr-contact-form,5MB File Upload
147,https://apps.shopify.com/powr-contact-form,1 Discount Code
147,https://apps.shopify.com/powr-contact-form,Custom Emails
147,https://apps.shopify.com/powr-contact-form,Mailchimp Integration
147,https://apps.shopify.com/powr-contact-form,Multi-Step Form
148,https://apps.shopify.com/powr-contact-form,As Starter +
148,https://apps.shopify.com/powr-contact-form,1K Submissions
148,https://apps.shopify.com/powr-contact-form,20 Fields
148,https://apps.shopify.com/powr-contact-form,5 Email Admins
148,https://apps.shopify.com/powr-contact-form,10MB File Upload
148,https://apps.shopify.com/powr-contact-form,3 Discount Codes
148,https://apps.shopify.com/powr-contact-form,Conditional Logic
148,https://apps.shopify.com/powr-contact-form,Google Sheets Integrations
148,https://apps.shopify.com/powr-contact-form,Custom CSS+JS
149,https://apps.shopify.com/powr-contact-form,As Pro +
149,https://apps.shopify.com/powr-contact-form,Unlimited Submissions + Fields
149,https://apps.shopify.com/powr-contact-form,Unlimited Email Admins
149,https://apps.shopify.com/powr-contact-form,100MB File Upload
149,https://apps.shopify.com/powr-contact-form,Unlimited Discount Codes
149,https://apps.shopify.com/powr-contact-form,+ Upgrade for all 50 POWr Plugins
151,https://apps.shopify.com/pressure-cooker,Try FREE for 7 days!
151,https://apps.shopify.com/pressure-cooker,Only $0.16/day after that.
151,https://apps.shopify.com/pressure-cooker,Usually generates enough extra profit during the trial period to pay for an entire year!
153,https://apps.shopify.com/newegg-marketplace-integration,Upload up to 50SKUs
153,https://apps.shopify.com/newegg-marketplace-integration,Manage Orders And Inventory
153,https://apps.shopify.com/newegg-marketplace-integration,Customer Support
153,https://apps.shopify.com/newegg-marketplace-integration,Valid for 10 days
153,https://apps.shopify.com/newegg-marketplace-integration,Free App Demo
154,https://apps.shopify.com/newegg-marketplace-integration,Unlimited Products Upload On Newegg
154,https://apps.shopify.com/newegg-marketplace-integration,Orders And Inventory Management
154,https://apps.shopify.com/newegg-marketplace-integration,Custom Features
154,https://apps.shopify.com/newegg-marketplace-integration,24* 7 Technical Support
154,https://apps.shopify.com/newegg-marketplace-integration,Free Demo Of App
155,https://apps.shopify.com/newegg-marketplace-integration,Personal Account Manager
155,https://apps.shopify.com/newegg-marketplace-integration,Unlimited Products Upload On Newegg
155,https://apps.shopify.com/newegg-marketplace-integration,Unlimited Order Management
155,https://apps.shopify.com/newegg-marketplace-integration,Custom Features
155,https://apps.shopify.com/newegg-marketplace-integration,SEO Analytics
155,https://apps.shopify.com/newegg-marketplace-integration,24*7 Support
155,https://apps.shopify.com/newegg-marketplace-integration,Free App Demo
156,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Unlimited gallery with unlimited images
156,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Embed Galleries by just one click
156,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Bulk image upload on CDN
156,https://apps.shopify.com/lookbook-shop-by-lookbook-images,"Slider , Masonry , Grid , List Layouts"
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,All features of basic plan
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,For stores upto 500 products
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Tag products
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Direct Add to cart feature
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Add to cart revenue report
157,https://apps.shopify.com/lookbook-shop-by-lookbook-images,7 days trial
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,All features of basic plan
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,For stores upto 1500 products
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Tag products
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Direct Add to cart feature
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Add to cart revenue report
158,https://apps.shopify.com/lookbook-shop-by-lookbook-images,7 days trial
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,All features of basic plan
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Unlimited products
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Tag products
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Direct Add to cart feature
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,Add to cart revenue report
159,https://apps.shopify.com/lookbook-shop-by-lookbook-images,7 days trial
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Unlimited LTL freight quotes
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Multiple stocking locations
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Include residential delivery
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Include gate delivery
162,https://apps.shopify.com/purolator-ltl-freight-quotes,Handling fee
163,https://apps.shopify.com/purolator-ltl-freight-quotes,Basic plan plus...
163,https://apps.shopify.com/purolator-ltl-freight-quotes,Offer the option of residential delivery
